Age,Education_Level,Salary,Browser,AD_Type,Location,Page_Views,Clicks,Time_Spent_on_Page,Purchase_Intent,Ad_Interaction,Device_Type,Referral_Source,Previous_Purchases,Customer_Loyalty_Score,Email_Click_Through_Rate,Last_Ad_Interaction_Time,Average_Session_Duration,Bounce_Rate,Pages_Per_Session,Cluster
20,Master,75826,Opera,Large,Bristol,28,1,25.422249695039838,0,23,Desktop,Social Media,3,5.365647870068564,0.1749460136910298,509.83819064622264,67.84564043623024,0.2675715413782208,4.763514880641923,0
29,PhD,56451,Safari,Big,Nottingham,18,26,66.09974474087177,0,48,Tablet,Email,1,9.15498172582334,0.5963854184032292,292.83329412279755,552.4119486564539,0.07255637542916615,11.390471088944437,0
43,PhD,27227,Firefox,Big,Liverpool,59,38,75.85173994703443,0,40,Tablet,Email,5,8.515212295345247,0.835692587192692,23.386595572079514,561.01216491461,0.3547198058988015,19.946289430311218,0
33,Bachelor,51910,Chrome,Large,Liverpool,60,38,249.6856647602218,1,6,Tablet,Email,2,2.3267150527058504,0.7550806621216796,696.5617721391302,94.0324990678771,0.027202508715475693,11.754903885559502,3
68,PhD,56041,Chrome,Medium,Manchester,63,44,139.49663145636723,0,38,Mobile,Email,6,7.373529296520138,0.7529428876836373,710.1756286916643,21.291403179643275,0.5531834922577296,1.8436468465145763,0
54,PhD,85681,Edge,Big,Liverpool,57,22,146.5616353704298,1,41,Tablet,Search Engine,9,4.919189725647806,0.5178453121869052,395.9931124884292,593.9149877913857,0.2115009605797873,16.132277242662536,0
39,Bachelor,85481,Safari,Medium,Glasgow,92,44,280.53302091979805,0,27,Mobile,Social Media,5,3.252216927366432,0.8907455918497214,51.812423615780915,289.8687037891522,0.2870031055091986,8.533033145744364,3
46,Master,88576,Safari,Large,Birmingham,51,10,191.48868076755994,0,75,Desktop,Direct,15,7.182445201000327,0.5881051982419979,389.9592317525017,343.67316701722336,0.9104716261712841,3.919846821529675,1
31,PhD,84174,Chrome,Small,Liverpool,56,6,269.7016427642465,0,69,Desktop,Email,1,7.683946467907792,0.9175179685495706,642.5913600887612,369.9269354662792,0.5028168491235254,17.387876318307136,0
45,PhD,46160,Opera,Small,Nottingham,27,17,137.49614774711836,0,57,Mobile,Email,16,2.619066868613549,0.5465224578324176,489.9095817821855,474.01140920552115,0.26901393124441586,4.761491855164384,0
22,PhD,37633,Firefox,Big,Sheffield,32,38,45.68144129696997,1,17,Mobile,Direct,12,9.230002138505876,0.505965563020003,518.6722571125288,487.3807934585048,0.5984617582480662,18.49458040731213,0
64,High School,37014,Opera,Large,London,9,24,279.0507426281516,1,71,Mobile,Direct,0,7.760325195562968,0.22235301921031447,62.09331311378723,117.16120936754456,0.2016714348674956,9.394133318409505,2
66,Bachelor,69104,Opera,Medium,Birmingham,96,10,138.15282958459395,1,91,Mobile,Email,5,9.400379492277718,0.544786654030205,77.58186702586524,142.7454076394824,0.07439568576418487,15.1130258602443,1
47,High School,61621,Chrome,Big,Birmingham,84,8,55.307795141767734,1,47,Tablet,Direct,4,3.853658968873219,0.14058483124889698,92.56377021426151,526.2229843388768,0.020906354400268667,11.392921156431889,1
63,Bachelor,97231,Chrome,Large,Nottingham,92,21,91.41632635087275,0,79,Desktop,Direct,12,9.454015141686881,0.8696902012595454,651.2469434022537,491.8910452456013,0.9515290453762563,5.875909274389329,3
69,Master,88388,Chrome,Large,London,97,6,16.189974316993734,0,13,Tablet,Search Engine,17,4.316658920545428,0.6758918887082934,379.0858884736818,370.95400955081925,0.7246108241431163,13.750713315422457,0
22,Master,36014,Edge,Medium,Glasgow,68,21,141.02187684545916,1,11,Mobile,Direct,11,1.4857278528465256,0.9936354484929419,570.1424943065607,596.824796315785,0.7999481482923824,19.20033846691281,0
29,PhD,53755,Opera,Big,Birmingham,46,39,256.08532340116074,1,90,Tablet,Social Media,6,7.86672449838121,0.0920974277905231,83.89441585630857,441.3751821872429,0.9809177281788319,15.623102369036836,1
33,Bachelor,60390,Safari,Large,Manchester,98,24,280.1405563460001,0,86,Tablet,Social Media,14,7.331573296795067,0.24067274984528686,667.9751052606798,130.28622411001908,0.9316287034134395,12.476341934928385,3
43,Master,43711,Firefox,Large,Nottingham,67,33,279.8480600435895,0,92,Desktop,Social Media,2,6.381198930369992,0.8771586042661392,591.4011637864941,508.1397945352743,0.7369131986375159,19.821934057051276,0
43,Bachelor,77993,Edge,Large,Birmingham,26,18,38.443777662995274,1,24,Tablet,Email,15,5.409043699457566,0.3952540997689177,162.60542009348106,249.42484918571387,0.6939870698193193,6.04120667951101,1
65,Master,94696,Safari,Medium,Bristol,8,28,115.23411087080603,1,93,Desktop,Social Media,0,1.2894874329036825,0.46630298998189756,629.5370257383526,22.65544366423222,0.33684999693537665,2.1844882702795,0
38,High School,47213,Opera,Big,London,6,32,9.440399135561204,1,73,Mobile,Search Engine,15,6.621375263681389,0.8606518873876169,190.41534400630587,193.5313454091907,0.10401725179510213,1.6104864562026906,2
56,Master,77784,Chrome,Big,Liverpool,80,12,256.69443814647036,0,4,Tablet,Social Media,11,4.751511537005143,0.5218232249499523,148.63937324478164,458.3671892015718,0.573722548367576,14.503069711617169,0
53,High School,27421,Opera,Big,Birmingham,24,48,108.26797284436087,1,46,Mobile,Email,18,6.041884624668505,0.19347584941436813,190.9913905679807,576.1635181046975,0.5762532950885922,16.77441492994924,1
50,Master,37727,Firefox,Big,Nottingham,48,42,189.7039913397782,1,18,Desktop,Search Engine,7,4.8638920777087264,0.8920301154097809,655.2576904930061,166.4057133656131,0.952237285415744,13.066910212206007,0
47,PhD,24358,Edge,Small,Liverpool,94,27,214.75463298510928,1,43,Mobile,Social Media,11,9.69450519488679,0.03106165642303349,659.3106375851912,148.6632783214193,0.44257080666170934,18.19550535142077,0
54,High School,85108,Edge,Small,Manchester,45,10,129.52355625320345,1,80,Mobile,Search Engine,14,6.4369801103576245,0.8953962676434433,237.54796200064956,338.6063347733818,0.6908076243060683,14.261544899458489,2
40,Master,52117,Firefox,Big,Liverpool,13,46,92.62625862852266,1,33,Desktop,Search Engine,1,7.7431269754222045,0.05052022667233469,508.20717908298235,487.1986558978056,0.5749706273967218,8.04813828177139,0
27,PhD,51910,Safari,Medium,Bristol,69,42,288.70166012466746,0,93,Mobile,Email,16,9.42712252723975,0.6658493646001281,486.86083846304774,448.16888361440704,0.17676022910104927,4.44390754096775,0
22,High School,75754,Safari,Small,Glasgow,25,32,289.3819792821324,1,10,Mobile,Email,6,6.324393906250657,0.07167937967533466,580.91853250176,336.4153826351271,0.5920643077549167,18.56830209262397,2
53,PhD,82438,Edge,Large,Birmingham,20,42,87.54147404097655,0,73,Mobile,Search Engine,12,1.1085626604016068,0.7062129859650655,214.19033060219223,379.20241928707264,0.5401167093628201,2.9683458499521103,1
51,Bachelor,49371,Edge,Small,Leeds,82,26,144.40790392659298,1,59,Tablet,Social Media,0,1.3086251047948814,0.03397132133295089,367.78961163357894,146.01727543848006,0.4939059939093555,11.316779671181703,3
69,Bachelor,71501,Chrome,Large,Leeds,82,25,291.8804034393467,1,31,Mobile,Email,5,7.321045906916757,0.8424577277107875,481.05757077495826,260.111984737007,0.5134229336484748,6.966150580196721,3
48,High School,80946,Safari,Big,Liverpool,66,11,2.4556538889954647,1,28,Desktop,Search Engine,12,3.5117662253615514,0.46594395092998475,19.878652724322446,153.96401028565967,0.1639879719588705,6.156885142873778,2
27,Master,58467,Firefox,Small,Edinburgh,74,23,124.39079626536562,0,60,Tablet,Direct,10,6.214417546131538,0.09345391266887793,271.8751578929564,530.766366931938,0.4634777312306678,13.27086218642103,4
36,High School,37625,Safari,Medium,London,45,34,31.03680735460956,0,3,Tablet,Direct,9,2.8204946298160207,0.7068194450101439,501.34372917089104,68.42014991194394,0.6056532718215968,5.393501810429688,2
49,PhD,53893,Chrome,Small,Leeds,47,40,153.2382317032182,0,55,Desktop,Email,15,3.4322398755554273,0.4892901575037625,182.61587195265693,408.1645941559661,0.4894491986855394,18.41093702810552,0
18,Master,96329,Edge,Small,Edinburgh,63,23,8.376316407605657,1,14,Mobile,Social Media,19,5.541769503532677,0.19094885887544288,689.5892529376644,156.90963510184906,0.4886861951261473,8.714834272883358,4
22,Bachelor,51007,Edge,Small,Leeds,76,29,122.66263098579773,1,58,Tablet,Direct,16,9.78012517020474,0.015672373888725777,22.686026113417206,285.87086842136137,0.07751770979298578,13.870131587863899,3
62,Master,59532,Chrome,Big,Edinburgh,77,31,66.9890233608152,0,89,Tablet,Direct,16,6.546434402882724,0.41799825972553717,689.864687875357,180.34825536773303,0.19077415201671966,14.827358629243108,4
21,Bachelor,74253,Firefox,Medium,London,55,7,160.4592003751635,0,15,Tablet,Direct,3,9.425332940617208,0.08562923072853557,156.85322109947762,194.62394491862355,0.32097269277550067,13.975892197881276,3
33,Master,32323,Edge,Small,Sheffield,75,40,298.8021010811092,1,2,Mobile,Social Media,4,9.634418689482528,0.0941696982472372,36.10304814434102,156.97541515300216,0.4193469939259066,18.164604576967445,0
41,Master,93379,Opera,Medium,Leeds,19,33,240.36029543289754,0,24,Tablet,Social Media,13,2.8729899677845667,0.26732954836267686,211.28882988773782,451.92295979606774,0.5939374438586043,5.391486408513964,0
33,Master,34210,Edge,Big,Bristol,35,21,253.846985395702,1,78,Desktop,Email,19,3.8007424222205,0.6304582972424243,566.336978941672,220.0637984502492,0.8633451045230607,2.6350363490359223,0
19,PhD,36456,Opera,Large,Birmingham,53,2,190.9442312203652,0,64,Mobile,Email,9,7.9299305309683366,0.5299106085609492,542.0058026361502,436.0878536107355,0.15916473808865395,2.053848248035938,1
66,PhD,51367,Chrome,Small,Edinburgh,26,18,13.426394633405309,0,71,Desktop,Direct,13,8.800876020622095,0.0689873082586806,151.15625940798748,274.18588813230366,0.015088030210694936,17.67903885902547,4
45,High School,74624,Chrome,Medium,Birmingham,14,47,62.83250513719909,0,24,Desktop,Social Media,0,5.6730406977057495,0.9684312758924698,142.49210605250377,328.80037921807207,0.44923713077591576,19.49245394884446,1
49,High School,30106,Edge,Medium,Nottingham,45,33,277.59430237766946,1,27,Tablet,Search Engine,10,9.939034605524943,0.8871686882945911,463.01495946346483,326.4291979523789,0.4321028974116281,6.748004282889541,2
44,Bachelor,88008,Safari,Big,Nottingham,44,37,110.46782226069662,1,37,Tablet,Direct,17,1.1041497887974323,0.25922548714515825,330.36145387685025,585.5353955268097,0.5519012184951724,14.176764547924416,3
37,PhD,92240,Opera,Small,London,88,34,31.98738121775788,0,94,Tablet,Email,15,3.6963339002669406,0.12233857596214126,570.6564764449187,220.87041097085978,0.8332217713715006,1.169342899263229,0
41,Bachelor,84315,Firefox,Large,Edinburgh,65,20,211.01920439399439,1,91,Desktop,Social Media,17,6.608455783701219,0.9424028647569902,18.351467879946032,125.40277314316096,0.8023605509824779,4.583998692203767,4
29,High School,89249,Edge,Medium,Manchester,51,35,90.53785945634213,1,39,Mobile,Email,7,5.223609198437345,0.4611417778806999,439.8861278868506,547.1633722795947,0.1000432844300112,14.096213266770674,2
67,Bachelor,90587,Firefox,Small,Nottingham,43,18,81.38821695834733,1,63,Tablet,Email,9,2.049426697859207,0.3111669647714358,526.3531768004708,105.72873430002838,0.9339953666766737,2.2518556469894238,3
52,High School,30756,Edge,Large,London,86,46,299.39525921191984,1,79,Tablet,Social Media,9,4.310083769325073,0.4903580351651874,715.244614548613,500.81928466076243,0.1104143946744447,9.901690948476665,2
50,PhD,88011,Safari,Medium,Nottingham,23,24,257.58353858296965,0,26,Desktop,Direct,4,1.2290242896553516,0.7727441445464122,489.0440381562929,90.97872238468855,0.6345705085342361,13.589082023105028,0
50,Master,56378,Safari,Medium,Nottingham,56,8,122.97340769198448,1,65,Mobile,Social Media,9,6.784714414677515,0.1683852983030545,167.69666755942578,395.57587620221636,0.6724062935955757,15.55320525480483,0
68,PhD,24255,Safari,Large,Manchester,19,30,294.0981011371332,1,4,Desktop,Direct,17,9.034682886967197,0.7674958335093072,78.78587411874788,91.17394714545709,0.6798774872230882,9.62250236076304,0
60,Bachelor,34484,Safari,Large,Leeds,82,44,195.38385380234487,0,29,Tablet,Email,5,8.96386711405113,0.7494467879338654,461.8191609690902,553.9284057244182,0.2653511716753909,12.975396750430518,3
54,Bachelor,76549,Chrome,Big,Liverpool,76,10,222.86471311204832,1,1,Desktop,Social Media,2,7.295900263889918,0.5393482048408798,377.1686255455973,339.4399613090459,0.33034509176499194,11.251936961679164,3
29,PhD,54503,Chrome,Small,Sheffield,55,23,10.422399881581265,1,50,Tablet,Search Engine,7,5.191931759481347,0.8658422887495817,647.4854623919667,198.23502964491246,0.5486768751493969,1.993809669583101,0
20,PhD,93794,Opera,Small,Nottingham,92,49,37.35997254506908,1,86,Mobile,Direct,8,5.608284568223407,0.13214337816986055,523.4311672293367,85.05334220319335,0.19958749580009838,15.113289057937083,0
18,High School,65113,Firefox,Big,Nottingham,92,11,190.29245282237528,0,11,Desktop,Search Engine,4,2.232269415960966,0.5954790066656731,367.50482158064426,223.34414945145036,0.02031046783335122,4.274876401822125,2
50,Bachelor,94069,Edge,Medium,Bristol,60,2,269.80817081219567,0,74,Tablet,Direct,1,4.069153838072827,0.4493430525018216,291.18082948014114,423.3070008864182,0.5621444545085756,1.6043050934429854,3
57,Bachelor,25249,Edge,Large,Sheffield,59,26,187.4993741001911,1,59,Tablet,Social Media,1,2.689552679484463,0.4222921128358317,291.74540899141977,231.58557947319974,0.4652785720120073,9.572190409479074,3
27,PhD,39201,Chrome,Large,Manchester,33,36,41.07344340137854,1,62,Tablet,Search Engine,6,8.390801830149591,0.25256107126952543,163.71278174273763,148.410387521171,0.656731206223462,17.447114158348697,0
60,Master,78576,Edge,Large,Birmingham,19,33,35.61225382765107,0,81,Tablet,Social Media,16,9.232785112041638,0.37227965680990804,13.457373692346183,346.86825952799654,0.14670057583365992,3.865759315559544,1
61,Bachelor,29686,Chrome,Medium,Edinburgh,28,47,253.41158285140042,0,36,Desktop,Direct,9,5.832309352781054,0.10815075602366575,414.36071292090935,251.27528984943464,0.8409248945898514,1.2442931482225248,4
46,Master,73363,Opera,Large,Nottingham,52,13,42.65139927366638,0,56,Tablet,Direct,11,7.549876364616496,0.2515989697648252,153.72619268419172,100.3179353821451,0.1462214884605273,3.0896054795429255,0
30,PhD,20661,Firefox,Large,Liverpool,49,40,156.5493561907036,1,90,Desktop,Direct,1,2.0931829381641474,0.2719651077780826,150.78705384646182,93.23880617619662,0.8913436048800235,7.909523172300527,0
29,PhD,64843,Opera,Big,Edinburgh,37,25,12.096882668728378,1,21,Tablet,Direct,9,6.476811789495145,0.7206678674601394,91.14910341838947,424.769732142891,0.449521172595703,12.023265529834772,4
48,High School,80963,Safari,Medium,Sheffield,26,4,25.120260449962036,0,13,Desktop,Email,19,7.325119192400614,0.048550427208863156,137.3191574370421,584.8284654142376,0.5498052593726948,4.667230545731959,2
63,Bachelor,62828,Safari,Small,Edinburgh,99,42,202.03213202521658,1,9,Desktop,Direct,0,5.074913165602607,0.6511923081508607,23.856398530143988,140.62334844637175,0.8965813359639887,16.23731609542884,4
19,Master,68604,Safari,Big,Leeds,98,19,207.0652417178275,1,11,Tablet,Search Engine,3,3.1894577602362877,0.22140990979318986,485.7724123691945,464.1160118980625,0.299913048477067,15.312645290432556,0
68,High School,30526,Opera,Big,Nottingham,99,18,103.09935257592427,1,75,Tablet,Direct,12,8.896370684872522,0.08186150591629393,289.60452662882716,53.47641476782866,0.1818269962411515,14.221408715375285,2
67,Bachelor,88910,Edge,Small,Edinburgh,40,37,65.46731980767038,1,70,Tablet,Social Media,11,7.686178479583502,0.3008061610854341,404.7361865178913,229.56397551225683,0.44575162081945363,10.261926357995335,4
52,High School,45592,Firefox,Big,Birmingham,80,30,244.29937095643507,1,1,Tablet,Email,10,9.098715536642755,0.22447286942860278,458.97252735695486,304.50620353214595,0.24436722852770676,7.939122147545722,1
40,PhD,48982,Safari,Medium,Birmingham,38,19,65.91386561149722,1,70,Mobile,Search Engine,9,8.36562382748041,0.55203237583985,700.2164002765585,161.9794202285712,0.5278439115403171,8.136145798331405,1
34,Bachelor,20207,Safari,Large,Nottingham,77,23,163.06609383024752,1,77,Tablet,Email,14,9.913369866209763,0.3573764034479624,50.083157550105206,318.217471492036,0.27525786444431644,10.558340164158933,3
43,High School,88619,Safari,Medium,Glasgow,87,16,290.49444341800876,0,86,Tablet,Email,4,2.7295545989300405,0.9659937424083261,301.4828153938039,529.6860421706488,0.8644895355954569,2.468979050770436,2
25,High School,49328,Firefox,Small,Birmingham,54,1,45.20787892085275,0,56,Tablet,Email,16,1.7807299102357668,0.9635495993908506,177.80061420553986,566.7183394506411,0.607324592257726,13.963803794474162,1
46,Master,66479,Safari,Small,Edinburgh,22,12,282.32200398091794,0,31,Desktop,Social Media,4,4.033025122035326,0.4437152691202395,343.7558790050494,61.233615669456626,0.0002406697429022664,7.678643336176739,4
43,High School,40103,Firefox,Big,London,16,24,55.68502286753193,0,86,Tablet,Email,1,2.1610375752093303,0.7950874606602596,662.8195841413856,163.83571445653718,0.8054737346798247,5.270416780835083,2
27,Bachelor,59891,Safari,Medium,Birmingham,28,34,170.66551919894565,0,37,Desktop,Email,8,5.708171016156019,0.013268540860875033,521.5446867134208,587.5012165931172,0.3302123367261459,6.288214339474139,1
43,Bachelor,30754,Opera,Medium,Sheffield,35,8,113.72530587566463,0,47,Desktop,Direct,5,6.697260148669683,0.5478115847248026,476.9417526790433,162.98062783094397,0.3202079841549571,4.425591420438138,3
51,Master,92982,Opera,Small,Glasgow,60,18,289.51365184904597,0,91,Desktop,Social Media,17,6.204597536560633,0.7432991723069791,318.25578515401656,415.9317033349212,0.38306281213446736,18.129793625027983,0
68,Bachelor,75922,Firefox,Medium,Edinburgh,45,48,82.78906667157914,0,78,Desktop,Search Engine,13,3.3331612185124313,0.2169432254073359,483.5298863312194,152.81876262834842,0.6302625280840807,4.21171281088847,4
58,PhD,68231,Opera,Small,Manchester,46,5,120.49774262364033,0,47,Mobile,Search Engine,18,9.179416278719172,0.06117175516594375,24.277896260299418,214.4629903993019,0.442060710394223,17.77559625900239,0
24,Bachelor,49301,Firefox,Medium,Bristol,72,26,294.87517523877074,1,69,Tablet,Search Engine,13,1.190551273618406,0.1559189359064559,422.5056051894941,115.57611375024157,0.6286355465697024,11.872624523400575,3
21,Bachelor,82711,Opera,Medium,Manchester,55,30,161.4046469653535,1,58,Desktop,Social Media,7,4.132120183871437,0.44184808717385704,399.1653485088595,513.92381602459,0.14678072163579237,17.481568152388345,3
67,High School,61323,Opera,Medium,Leeds,86,13,151.2864045707548,0,36,Tablet,Search Engine,16,7.4709322785825485,0.506371420756262,250.23447058153565,529.7066095278828,0.9701644645240858,10.00722012120473,2
62,High School,38752,Firefox,Small,Bristol,85,19,78.0757679729934,1,32,Desktop,Social Media,2,7.902360337142435,0.38088512210876846,145.88865617993395,178.8505922413435,0.7296062870838639,18.6250406701404,2
28,Bachelor,33395,Edge,Big,Leeds,26,29,210.707704532822,1,98,Mobile,Direct,9,4.745066899886739,0.43997376704238,581.6324411684974,494.33030467820737,0.250207107178383,5.018324128558653,3
46,Master,76273,Opera,Medium,Bristol,85,3,5.297512581555515,0,64,Desktop,Direct,16,1.152188319307304,0.4702349596092813,39.726860293214365,215.58674837215344,0.7241699080747759,11.539143304098216,0
53,High School,24895,Safari,Small,Bristol,25,26,15.804276280985766,0,71,Tablet,Social Media,10,6.562393112113636,0.7694366616010963,51.09478952055961,60.312634314199826,0.5750254562616394,3.3909351197597135,2
42,Master,96559,Edge,Small,London,65,40,180.208217553605,0,42,Tablet,Search Engine,7,1.5678521306489412,0.10524189807765238,317.73513392460137,455.08776197795197,0.10918899640351465,9.497185418844923,0
38,Bachelor,30699,Firefox,Medium,Liverpool,6,12,103.16069757171778,1,48,Mobile,Social Media,0,1.9707019853816305,0.768950467159396,182.58671958678704,358.27130309040797,0.17819642678812608,11.828170236290005,3
53,Bachelor,85061,Edge,Medium,Sheffield,23,2,286.0415952880872,1,74,Tablet,Social Media,12,6.852256476815709,0.6886273022949981,536.9802853115476,165.35508375877947,0.041308141921464814,12.507829221290269,3
27,PhD,29715,Chrome,Big,Manchester,64,11,271.05401652611295,0,81,Tablet,Email,3,3.8123949352856936,0.7416608094763181,456.98266530633634,152.54684456659638,0.8092380716746811,7.9450471412383035,0
54,High School,39169,Chrome,Small,Birmingham,87,44,214.39817134433545,1,30,Desktop,Social Media,6,4.132271374374276,0.7344683858753228,556.452518415048,585.3983989189104,0.551704752595235,2.450377201162604,1
26,Bachelor,36163,Opera,Small,Edinburgh,43,28,245.6255287572126,1,21,Tablet,Email,13,5.381263692849191,0.47059181580178366,234.44416960687897,517.6381234949617,0.3167486486502119,13.4511953562704,4
41,PhD,25782,Opera,Large,Glasgow,23,18,200.5322230506403,1,60,Desktop,Direct,4,9.807205553734365,0.21140018456090004,533.4331175852467,486.0691992948851,0.12634490202820003,10.280205348612277,0
52,High School,55585,Safari,Small,Sheffield,96,13,38.54904871033804,0,13,Mobile,Email,10,9.688979986648395,0.536628904301804,620.9960267029808,77.6826074763577,0.4840458759603792,3.600698466107881,2
66,Bachelor,50682,Edge,Big,Leeds,30,37,229.8974675370716,1,1,Tablet,Social Media,16,4.746348994240676,0.9579820536090996,249.25236148695308,453.357177274708,0.5252613467179388,18.781643418715895,3
52,Bachelor,67864,Chrome,Large,London,77,22,63.84739864693507,1,65,Desktop,Direct,4,3.3894929549645396,0.5885256813933637,245.3850954153582,129.50959250076863,0.7019485009805053,19.157704581485422,3
65,High School,75114,Opera,Large,Leeds,18,12,97.70941367495884,1,33,Tablet,Email,19,3.723329373977042,0.01104714521277761,648.0650594087205,586.4559769817362,0.9699372104470915,17.27551931679601,2
53,High School,58067,Edge,Large,Liverpool,87,2,245.95102941862365,1,38,Desktop,Social Media,2,3.419031683454437,0.059710904876390636,36.79919204196287,32.20142358939236,0.4349455304073747,17.03349770983435,2
35,High School,62685,Opera,Medium,Glasgow,79,37,161.421156909641,1,25,Mobile,Direct,4,5.790212264276026,0.9928634336035523,252.7861827204771,211.9309516525859,0.4060342065943693,2.8747542414930667,2
66,Bachelor,38073,Opera,Medium,London,97,7,258.1222735408394,1,26,Desktop,Email,14,6.461738270208357,0.07194635923944037,86.32552179962714,257.7600566264504,0.3699300045901225,19.874982082068787,3
56,Bachelor,56035,Chrome,Small,Leeds,21,26,64.69756063313599,1,77,Tablet,Social Media,18,5.399014494066995,0.04604516004489856,21.837044389732913,494.6975440257904,0.8269239089668611,8.6072329174109,3
49,PhD,84977,Chrome,Large,Liverpool,57,26,182.72575314345926,0,59,Desktop,Social Media,15,4.6719492602333705,0.3530242693586554,82.1531112880651,459.96746798442365,0.15631722139923787,4.099301201475157,0
41,Master,85450,Opera,Big,Edinburgh,23,24,26.053500791930226,0,92,Tablet,Search Engine,7,2.9015653381294397,0.9693172032693367,311.06572385861915,225.62029482300719,0.34381290363508943,16.4299328361272,4
40,High School,30382,Firefox,Medium,Edinburgh,91,12,193.27523706846887,1,33,Mobile,Search Engine,12,5.3425503224390205,0.3186751537328657,494.9214137747815,339.7706157813665,0.7249708048753909,5.288884600798099,4
49,Bachelor,24437,Opera,Big,Leeds,45,16,228.99767729488488,0,41,Desktop,Email,15,4.069924424222123,0.40988413087527065,208.99406317377137,501.52150300103045,0.01569493534244648,10.997331092722238,3
54,Bachelor,90971,Opera,Big,Sheffield,44,23,175.89433729963778,1,30,Tablet,Email,2,5.874359165185086,0.6340770612085656,611.9165460214086,11.901555698480575,0.28938072360569467,3.4323052388652906,3
29,High School,84612,Safari,Medium,Glasgow,82,40,80.60321894814426,1,57,Tablet,Email,0,7.076704739604615,0.02411183932639782,315.6456370628737,481.5046816151588,0.6414471627547098,10.018268742241881,2
66,Master,81929,Safari,Medium,Nottingham,88,9,10.371457988801149,1,49,Tablet,Social Media,8,6.699809569929496,0.897763577519188,697.1559686414936,568.1907191798832,0.1859520980008047,11.604688374655904,0
30,High School,32329,Safari,Medium,Sheffield,47,32,36.71521630532145,0,48,Desktop,Email,8,5.16241189365034,0.5194430175544321,687.0379263300204,20.206648369018524,0.3027105691242712,9.472555239075511,2
40,Master,45169,Firefox,Medium,Edinburgh,40,15,187.06859074313383,1,72,Desktop,Social Media,16,6.004471818519648,0.46681090600405795,556.98560409744,28.303011259831372,0.4860450744832292,2.3202496703004067,4
42,Bachelor,54594,Firefox,Large,Glasgow,51,37,280.3916448359116,1,49,Desktop,Email,1,3.563705178646837,0.8607266622066304,671.3995517294185,207.36388933404604,0.42202356596968715,10.213841581072503,3
52,Master,96957,Opera,Large,Liverpool,42,13,62.75378678762991,0,47,Mobile,Social Media,8,1.218162331201507,0.9530765893580212,509.40207875983924,53.57396869683704,0.10602718995537885,9.909914025375501,0
58,PhD,80631,Safari,Large,London,7,5,220.77281858242455,0,56,Tablet,Social Media,18,6.625175087512937,0.42342523164683477,644.9243136036594,288.08637209603904,0.9382353222556326,5.9707852685228024,0
47,Bachelor,65033,Firefox,Large,Bristol,50,11,260.0688679114634,1,65,Tablet,Search Engine,12,3.2731170322391825,0.17244107929323071,171.02460278637437,437.49770036877743,0.04429272058209277,18.510430393491294,3
34,PhD,83133,Chrome,Small,Leeds,48,10,156.74377135580582,0,12,Mobile,Direct,4,7.020583390614471,0.8157092700020729,249.3571239271182,340.5726417840588,0.749742756422818,8.938054321266865,0
66,High School,93165,Opera,Large,Manchester,84,13,201.11047295725368,0,69,Mobile,Social Media,8,7.723076496372634,0.4032604212224872,542.3567174574955,118.66271353457145,0.07142277109115747,17.418200127731318,2
37,High School,93861,Edge,Medium,Glasgow,91,41,244.6895796861683,1,88,Desktop,Email,12,9.24334971493403,0.9355455395117661,306.2595302705146,393.23196871818425,0.46729580302507934,3.083612763035396,2
65,High School,72290,Opera,Big,Birmingham,6,46,78.94187216443748,1,6,Desktop,Search Engine,0,9.623105159316516,0.9498989838309829,603.0384249198283,411.2278330281706,0.17541129165541103,7.0586683999174475,1
42,Master,51750,Edge,Large,Liverpool,91,15,89.77180660614485,1,89,Desktop,Email,14,1.094734416787313,0.11482903172136949,632.0223486716103,559.5351274553237,0.14109779642892528,4.350286221592761,0
39,Bachelor,60461,Safari,Small,Nottingham,9,42,1.187627471908395,0,65,Desktop,Email,3,9.913367884191736,0.9565539673328513,216.505499514345,88.93134152885237,0.12589797654172508,8.759804969115658,3
30,High School,93800,Edge,Medium,Bristol,57,7,288.96514513844295,0,25,Desktop,Social Media,3,7.147164866447449,0.36827032544512095,593.0611310883033,415.7093627809243,0.45278663669534236,3.1210970562466933,2
36,High School,98222,Safari,Big,Birmingham,31,40,275.3459234843071,0,1,Desktop,Social Media,19,6.791717443367704,0.6462525176571905,111.91601089584289,546.9449040930353,0.5154849093872923,9.379661311066789,1
66,Bachelor,44226,Chrome,Big,Nottingham,21,28,229.60591086406967,1,32,Mobile,Direct,9,1.1369178567581986,0.034750081734046034,241.28743559499446,301.4369278390599,0.13338449354283988,7.72354412551649,3
53,High School,26721,Edge,Large,Manchester,90,32,24.643730272017788,0,3,Mobile,Social Media,5,8.751100706980637,0.8888842740838326,373.41679985627866,217.71800823797076,0.9793957302662395,5.242985898206099,2
29,PhD,76154,Opera,Big,Edinburgh,40,35,134.80336402015294,0,49,Mobile,Social Media,11,2.309423025230437,0.6415973293448649,163.81306495269845,103.2789470384738,0.2577658868622231,13.201408827055985,4
58,Bachelor,40609,Safari,Large,Sheffield,45,15,31.46563443749429,1,19,Tablet,Direct,19,8.535971385397369,0.6435544669564192,417.4935694645683,520.2053450073648,0.45884133960278317,19.06731827480881,3
36,Bachelor,72130,Opera,Large,Leeds,77,48,5.760159911576783,1,60,Tablet,Email,15,1.1400629163284441,0.9021761599774838,417.0817615979879,237.15357852951607,0.21626955760190802,4.93515599744215,3
